day,site_code,age,prob.inf,month,age_cat,code.new
1,S1,5,3.0540844991275144e-4,JAN,Young children,MNJ.06
2,S1,5,6.107236255042249e-4,JAN,Young children,MNJ.06
3,S1,5,9.159455552611861e-4,JAN,Young children,MNJ.06
4,S1,5,0.0012210742676617007,JAN,Young children,MNJ.06
5,S1,5,0.0015261097911751372,JAN,Young children,MNJ.06
6,S1,5,0.001831052154262168,JAN,Young children,MNJ.06
7,S1,5,0.002135901385374778,JAN,Young children,MNJ.06
8,S1,5,0.002440657512956256,JAN,Young children,MNJ.06
9,S1,5,0.0027453205654412085,JAN,Young children,MNJ.06
10,S1,5,0.003049890571255554,JAN,Young children,MNJ.06
11,S1,5,0.0033543675588165347,JAN,Young children,MNJ.06
12,S1,5,0.0036587515565327084,JAN,Young children,MNJ.06
13,S1,5,0.003963042592803963,JAN,Young children,MNJ.06
14,S1,5,0.004267240696021511,JAN,Young children,MNJ.06
15,S1,5,0.004571345894567886,JAN,Young children,MNJ.06
16,S1,5,0.004875358216816963,JAN,Young children,MNJ.06
17,S1,5,0.005179277691133946,JAN,Young children,MNJ.06
18,S1,5,0.005483104345875379,JAN,Young children,MNJ.06
19,S1,5,0.005786838209389146,JAN,Young children,MNJ.06
20,S1,5,0.00609047931001447,JAN,Young children,MNJ.06
21,S1,5,0.006394027676081925,JAN,Young children,MNJ.06
22,S1,5,0.006697483335913429,JAN,Young children,MNJ.06
23,S1,5,0.007000846317822241,JAN,Young children,MNJ.06
24,S1,5,0.007304116650112987,JAN,Young children,MNJ.06
25,S1,5,0.0076072943610816495,JAN,Young children,MNJ.06
26,S1,5,0.007910379479015548,JAN,Young children,MNJ.06
27,S1,5,0.008213372032193396,JAN,Young children,MNJ.06
28,S1,5,0.00851627204888524,JAN,Young children,MNJ.06
29,S1,5,0.008819079557352508,JAN,Young children,MNJ.06
30,S1,5,0.009121794585847992,JAN,Young children,MNJ.06
1,S1,13,4.6792139462527245e-4,JAN,School aged children,MNJ.06
2,S1,13,9.356238388189969e-4,JAN,School aged children,MNJ.06
3,S1,13,0.0014031074350327648,JAN,School aged children,MNJ.06
4,S1,13,0.0018703722856702276,JAN,School aged children,MNJ.06
5,S1,13,0.0023374184930871206,JAN,School aged children,MNJ.06
6,S1,13,0.0028042461595912858,JAN,School aged children,MNJ.06
7,S1,13,0.0032708553874426886,JAN,School aged children,MNJ.06
8,S1,13,0.003737246278853449,JAN,School aged children,MNJ.06
9,S1,13,0.004203418935987864,JAN,School aged children,MNJ.06
10,S1,13,0.004669373460962416,JAN,School aged children,MNJ.06
11,S1,13,0.0051351099558458084,JAN,School aged children,MNJ.06
12,S1,13,0.00560062852265899,JAN,School aged children,MNJ.06
13,S1,13,0.006065929263375161,JAN,School aged children,MNJ.06
14,S1,13,0.00653101227991981,JAN,School aged children,MNJ.06
15,S1,13,0.006995877674170749,JAN,School aged children,MNJ.06
16,S1,13,0.007460525547958094,JAN,School aged children,MNJ.06
17,S1,13,0.007924956003064334,JAN,School aged children,MNJ.06
18,S1,13,0.008389169141224307,JAN,School aged children,MNJ.06
19,S1,13,0.008853165064125269,JAN,School aged children,MNJ.06
20,S1,13,0.009316943873406893,JAN,School aged children,MNJ.06
21,S1,13,0.009780505670661277,JAN,School aged children,MNJ.06
22,S1,13,0.010243850557432991,JAN,School aged children,MNJ.06
23,S1,13,0.010706978635219093,JAN,School aged children,MNJ.06
24,S1,13,0.011169890005469158,JAN,School aged children,MNJ.06
25,S1,13,0.011632584769585248,JAN,School aged children,MNJ.06
26,S1,13,0.012095063028922052,JAN,School aged children,MNJ.06
27,S1,13,0.012557324884786746,JAN,School aged children,MNJ.06
28,S1,13,0.013019370438439157,JAN,School aged children,MNJ.06
29,S1,13,0.013481199791091735,JAN,School aged children,MNJ.06
30,S1,13,0.013942813043909538,JAN,School aged children,MNJ.06
1,S1,18,3.902266881386292e-4,JAN,Teenagers,MNJ.06
2,S1,18,7.803010994091229e-4,JAN,Teenagers,MNJ.06
3,S1,18,0.0011702232932339792,JAN,Teenagers,MNJ.06
4,S1,18,0.0015599933290125067,JAN,Teenagers,MNJ.06
5,S1,18,0.0019496112661208371,JAN,Teenagers,MNJ.06
6,S1,18,0.0023390771639119306,JAN,Teenagers,MNJ.06
7,S1,18,0.002728391081715586,JAN,Teenagers,MNJ.06
8,S1,18,0.003117553078838448,JAN,Teenagers,MNJ.06
9,S1,18,0.003506563214564026,JAN,Teenagers,MNJ.06
10,S1,18,0.0038954215481526895,JAN,Teenagers,MNJ.06
11,S1,18,0.0042841281388416785,JAN,Teenagers,MNJ.06
12,S1,18,0.0046726830458451284,JAN,Teenagers,MNJ.06
13,S1,18,0.005061086328354056,JAN,Teenagers,MNJ.06
14,S1,18,0.005449338045536382,JAN,Teenagers,MNJ.06
15,S1,18,0.005837438256536954,JAN,Teenagers,MNJ.06
16,S1,18,0.0062253870204775205,JAN,Teenagers,MNJ.06
17,S1,18,0.006613184396456771,JAN,Teenagers,MNJ.06
18,S1,18,0.007000830443550319,JAN,Teenagers,MNJ.06
19,S1,18,0.0073883252208107415,JAN,Teenagers,MNJ.06
20,S1,18,0.007775668787267567,JAN,Teenagers,MNJ.06
21,S1,18,0.00816286120192728,JAN,Teenagers,MNJ.06
22,S1,18,0.008549902523773344,JAN,Teenagers,MNJ.06
23,S1,18,0.00893679281176621,JAN,Teenagers,MNJ.06
24,S1,18,0.009323532124843327,JAN,Teenagers,MNJ.06
25,S1,18,0.009710120521919115,JAN,Teenagers,MNJ.06
26,S1,18,0.01009655806188506,JAN,Teenagers,MNJ.06
27,S1,18,0.010482844803609595,JAN,Teenagers,MNJ.06
28,S1,18,0.010868980805938233,JAN,Teenagers,MNJ.06
29,S1,18,0.011254966127693522,JAN,Teenagers,MNJ.06
30,S1,18,0.011640800827675029,JAN,Teenagers,MNJ.06
1,S1,27,1.7271163291112906e-4,JAN,Adults,MNJ.06
2,S1,27,3.453934365141153e-4,JAN,Adults,MNJ.06
3,S1,27,5.180454159608274e-4,JAN,Adults,MNJ.06
4,S1,27,6.906675764022437e-4,JAN,Adults,MNJ.06
5,S1,27,8.632599229884535e-4,JAN,Adults,MNJ.06
6,S1,27,0.001035822460868656,JAN,Adults,MNJ.06
7,S1,27,0.0012083551951911629,JAN,Adults,MNJ.06
8,S1,27,0.0013808581311033942,JAN,Adults,MNJ.06
9,S1,27,0.0015533312737518825,JAN,Adults,MNJ.06
10,S1,27,0.001725774628282269,JAN,Adults,MNJ.06
11,S1,27,0.001898188199839311,JAN,Adults,MNJ.06
12,S1,27,0.0020705719935668722,JAN,Adults,MNJ.06
13,S1,27,0.0022429260146079317,JAN,Adults,MNJ.06
14,S1,27,0.002415250268104581,JAN,Adults,MNJ.06
15,S1,27,0.0025875447591980167,JAN,Adults,MNJ.06
16,S1,27,0.002759809493028554,JAN,Adults,MNJ.06
17,S1,27,0.002932044474735618,JAN,Adults,MNJ.06
18,S1,27,0.003104249709457747,JAN,Adults,MNJ.06
19,S1,27,0.003276425202332591,JAN,Adults,MNJ.06
20,S1,27,0.003448570958496913,JAN,Adults,MNJ.06
21,S1,27,0.0036206869830865906,JAN,Adults,MNJ.06
22,S1,27,0.0037927732812366127,JAN,Adults,MNJ.06
23,S1,27,0.003964829858081077,JAN,Adults,MNJ.06
24,S1,27,0.004136856718753201,JAN,Adults,MNJ.06
25,S1,27,0.004308853868385317,JAN,Adults,MNJ.06
26,S1,27,0.00448082131210886,JAN,Adults,MNJ.06
27,S1,27,0.004652759055054393,JAN,Adults,MNJ.06
28,S1,27,0.0048246671023515824,JAN,Adults,MNJ.06
29,S1,27,0.004996545459129213,JAN,Adults,MNJ.06
30,S1,27,0.005168394130515182,JAN,Adults,MNJ.06
1,S2,5,9.201964177652119e-4,JAN,Young children,MNJ.07
2,S2,5,0.0018395460740831561,JAN,Young children,MNJ.07
3,S2,5,0.0027580497481406833,JAN,Young children,MNJ.07
4,S2,5,0.0036757082184076376,JAN,Young children,MNJ.07
5,S2,5,0.004592522262637521,JAN,Young children,MNJ.07
6,S2,5,0.005508492657868143,JAN,Young children,MNJ.07
7,S2,5,0.0064236201804223035,JAN,Young children,MNJ.07
8,S2,5,0.007337905605908406,JAN,Young children,MNJ.07
9,S2,5,0.008251349709221166,JAN,Young children,MNJ.07
10,S2,5,0.00916395326454222,JAN,Young children,MNJ.07
11,S2,5,0.010075717045340833,JAN,Young children,MNJ.07
12,S2,5,0.010986641824374501,JAN,Young children,MNJ.07
13,S2,5,0.011896728373689653,JAN,Young children,MNJ.07
14,S2,5,0.012805977464622278,JAN,Young children,MNJ.07
15,S2,5,0.013714389867798566,JAN,Young children,MNJ.07
16,S2,5,0.014621966353135594,JAN,Young children,MNJ.07
17,S2,5,0.015528707689841964,JAN,Young children,MNJ.07
18,S2,5,0.016434614646418454,JAN,Young children,MNJ.07
19,S2,5,0.01733968799065868,JAN,Young children,MNJ.07
20,S2,5,0.018243928489649723,JAN,Young children,MNJ.07
21,S2,5,0.019147336909772796,JAN,Young children,MNJ.07
22,S2,5,0.020049914016703897,JAN,Young children,MNJ.07
23,S2,5,0.020951660575414432,JAN,Young children,MNJ.07
24,S2,5,0.021852577350171917,JAN,Young children,MNJ.07
25,S2,5,0.02275266510454056,JAN,Young children,MNJ.07
26,S2,5,0.023651924601381966,JAN,Young children,MNJ.07
27,S2,5,0.024550356602855733,JAN,Young children,MNJ.07
28,S2,5,0.025447961870420133,JAN,Young children,MNJ.07
29,S2,5,0.026344741164832763,JAN,Young children,MNJ.07
30,S2,5,0.027240695246151147,JAN,Young children,MNJ.07
1,S2,13,0.001409617598644606,JAN,School aged children,MNJ.07
2,S2,13,0.0028172481755148037,JAN,School aged children,MNJ.07
3,S2,13,0.004222894531551456,JAN,School aged children,MNJ.07
4,S2,13,0.005626559463747167,JAN,School aged children,MNJ.07
5,S2,13,0.007028245765151854,JAN,School aged children,MNJ.07
6,S2,13,0.008427956224878299,JAN,School aged children,MNJ.07
7,S2,13,0.009825693628107715,JAN,School aged children,MNJ.07
8,S2,13,0.011221460756095251,JAN,School aged children,MNJ.07
9,S2,13,0.01261526038617557,JAN,School aged children,MNJ.07
10,S2,13,0.014007095291768334,JAN,School aged children,MNJ.07
11,S2,13,0.015396968242383771,JAN,School aged children,MNJ.07
12,S2,13,0.016784882003628133,JAN,School aged children,MNJ.07
13,S2,13,0.018170839337209258,JAN,School aged children,MNJ.07
14,S2,13,0.01955484300094199,JAN,School aged children,MNJ.07
15,S2,13,0.020936895748753737,JAN,School aged children,MNJ.07
16,S2,13,0.02231700033068991,JAN,School aged children,MNJ.07
17,S2,13,0.02369515949291942,JAN,School aged children,MNJ.07
18,S2,13,0.02507137597774011,JAN,School aged children,MNJ.07
19,S2,13,0.02644565252358426,JAN,School aged children,MNJ.07
20,S2,13,0.02781799186502398,JAN,School aged children,MNJ.07
21,S2,13,0.029188396732776702,JAN,School aged children,MNJ.07
22,S2,13,0.03055686985371057,JAN,School aged children,MNJ.07
23,S2,13,0.03192341395084989,JAN,School aged children,MNJ.07
24,S2,13,0.03328803174338057,JAN,School aged children,MNJ.07
25,S2,13,0.034650725946655456,JAN,School aged children,MNJ.07
26,S2,13,0.03601149927219984,JAN,School aged children,MNJ.07
27,S2,13,0.03737035442771679,JAN,School aged children,MNJ.07
28,S2,13,0.038727294117092484,JAN,School aged children,MNJ.07
29,S2,13,0.04008232104040176,JAN,School aged children,MNJ.07
30,S2,13,0.04143543789391329,JAN,School aged children,MNJ.07
1,S2,18,0.0011756535528968624,JAN,Teenagers,MNJ.07
2,S2,18,0.002349924944517286,JAN,Teenagers,MNJ.07
3,S2,18,0.0035228157998040866,JAN,Teenagers,MNJ.07
4,S2,18,0.004694327741789708,JAN,Teenagers,MNJ.07
5,S2,18,0.005864462391598473,JAN,Teenagers,MNJ.07
6,S2,18,0.007033221368448819,JAN,Teenagers,MNJ.07
7,S2,18,0.008200606289655559,JAN,Teenagers,MNJ.07
8,S2,18,0.009366618770632081,JAN,Teenagers,MNJ.07
9,S2,18,0.010531260424892623,JAN,Teenagers,MNJ.07
10,S2,18,0.011694532864054474,JAN,Teenagers,MNJ.07
11,S2,18,0.012856437697840242,JAN,Teenagers,MNJ.07
12,S2,18,0.014016976534080032,JAN,Teenagers,MNJ.07
13,S2,18,0.015176150978713731,JAN,Teenagers,MNJ.07
14,S2,18,0.016333962635793182,JAN,Teenagers,MNJ.07
15,S2,18,0.017490413107484393,JAN,Teenagers,MNJ.07
16,S2,18,0.0186455039940698,JAN,Teenagers,MNJ.07
17,S2,18,0.01979923689395048,JAN,Teenagers,MNJ.07
18,S2,18,0.02095161340364832,JAN,Teenagers,MNJ.07
19,S2,18,0.022102635117808262,JAN,Teenagers,MNJ.07
20,S2,18,0.023252303629200492,JAN,Teenagers,MNJ.07
21,S2,18,0.02440062052872265,JAN,Teenagers,MNJ.07
22,S2,18,0.025547587405402035,JAN,Teenagers,MNJ.07
23,S2,18,0.02669320584639779,JAN,Teenagers,MNJ.07
24,S2,18,0.02783747743700313,JAN,Teenagers,MNJ.07
25,S2,18,0.028980403760647484,JAN,Teenagers,MNJ.07
26,S2,18,0.030121986398898765,JAN,Teenagers,MNJ.07
27,S2,18,0.03126222693146545,JAN,Teenagers,MNJ.07
28,S2,18,0.032401126936198864,JAN,Teenagers,MNJ.07
29,S2,18,0.03353868798909533,JAN,Teenagers,MNJ.07
30,S2,18,0.03467491166429831,JAN,Teenagers,MNJ.07
1,S2,27,5.204501226421547e-4,JAN,Adults,MNJ.07
2,S2,27,0.0010406293769541512,JAN,Adults,MNJ.07
3,S2,27,0.0015605379039094454,JAN,Adults,MNJ.07
4,S2,27,0.0020801758444081225,JAN,Adults,MNJ.07
5,S2,27,0.002599543339276938,JAN,Adults,MNJ.07
6,S2,27,0.0031186405292693534,JAN,Adults,MNJ.07
7,S2,27,0.003637467555065572,JAN,Adults,MNJ.07
8,S2,27,0.004156024557272583,JAN,Adults,MNJ.07
9,S2,27,0.004674311676424203,JAN,Adults,MNJ.07
10,S2,27,0.005192329052981098,JAN,Adults,MNJ.07
11,S2,27,0.005710076827330829,JAN,Adults,MNJ.07
12,S2,27,0.006227555139787906,JAN,Adults,MNJ.07
13,S2,27,0.006744764130593797,JAN,Adults,MNJ.07
14,S2,27,0.007261703939916984,JAN,Adults,MNJ.07
15,S2,27,0.0077783747078530195,JAN,Adults,MNJ.07
16,S2,27,0.008294776574424515,JAN,Adults,MNJ.07
17,S2,27,0.008810909679581225,JAN,Adults,MNJ.07
18,S2,27,0.00932677416320005,JAN,Adults,MNJ.07
19,S2,27,0.009842370165085112,JAN,Adults,MNJ.07
20,S2,27,0.010357697824967763,JAN,Adults,MNJ.07
21,S2,27,0.010872757282506626,JAN,Adults,MNJ.07
22,S2,27,0.01138754867728764,JAN,Adults,MNJ.07
23,S2,27,0.011902072148824104,JAN,Adults,MNJ.07
24,S2,27,0.012416327836556712,JAN,Adults,MNJ.07
25,S2,27,0.012930315879853552,JAN,Adults,MNJ.07
26,S2,27,0.01344403641801025,JAN,Adults,MNJ.07
27,S2,27,0.01395748959024984,JAN,Adults,MNJ.07
28,S2,27,0.014470675535722963,JAN,Adults,MNJ.07
29,S2,27,0.01498359439350784,JAN,Adults,MNJ.07
30,S2,27,0.015496246302610272,JAN,Adults,MNJ.07
1,S3,5,0.001317825794657228,JAN,Young children,MNJ.08
2,S3,5,0.0026339149244893924,JAN,Young children,MNJ.08
3,S3,5,0.003948269678118197,JAN,Young children,MNJ.08
4,S3,5,0.005260892341149337,JAN,Young children,MNJ.08
5,S3,5,0.006571785196176484,JAN,Young children,MNJ.08
6,S3,5,0.007880950522785238,JAN,Young children,MNJ.08
7,S3,5,0.009188390597557128,JAN,Young children,MNJ.08
8,S3,5,0.010494107694073511,JAN,Young children,MNJ.08
9,S3,5,0.011798104082919585,JAN,Young children,MNJ.08
10,S3,5,0.013100382031688285,JAN,Young children,MNJ.08
11,S3,5,0.014400943804984289,JAN,Young children,MNJ.08
12,S3,5,0.015699791664427892,JAN,Young children,MNJ.08
13,S3,5,0.01699692786865899,JAN,Young children,MNJ.08
14,S3,5,0.018292354673340974,JAN,Young children,MNJ.08
15,S3,5,0.019586074331164657,JAN,Young children,MNJ.08
16,S3,5,0.020878089091852205,JAN,Young children,MNJ.08
17,S3,5,0.022168401202161042,JAN,Young children,MNJ.08
18,S3,5,0.023457012905887743,JAN,Young children,MNJ.08
19,S3,5,0.024743926443871987,JAN,Young children,MNJ.08
20,S3,5,0.026029144054000378,JAN,Young children,MNJ.08
21,S3,5,0.0273126679712104,JAN,Young children,MNJ.08
22,S3,5,0.028594500427494264,JAN,Young children,MNJ.08
23,S3,5,0.0298746436519028,JAN,Young children,MNJ.08
24,S3,5,0.03115309987054936,JAN,Young children,MNJ.08
25,S3,5,0.032429871306613636,JAN,Young children,MNJ.08
26,S3,5,0.033704960180345606,JAN,Young children,MNJ.08
27,S3,5,0.03497836870906927,JAN,Young children,MNJ.08
28,S3,5,0.036250099107186656,JAN,Young children,MNJ.08
29,S3,5,0.03752015358618156,JAN,Young children,MNJ.08
30,S3,5,0.038788534354623413,JAN,Young children,MNJ.08
1,S3,13,0.0020185187747321174,JAN,School aged children,MNJ.08
2,S3,13,0.004032963131420289,JAN,School aged children,MNJ.08
3,S3,13,0.006043341294353834,JAN,School aged children,MNJ.08
4,S3,13,0.008049661471221185,JAN,School aged children,MNJ.08
5,S3,13,0.010051931853143403,JAN,School aged children,MNJ.08
6,S3,13,0.012050160614707617,JAN,School aged children,MNJ.08
7,S3,13,0.014044355914000417,JAN,School aged children,MNJ.08
8,S3,13,0.016034525892641108,JAN,School aged children,MNJ.08
9,S3,13,0.018020678675815006,JAN,School aged children,MNJ.08
10,S3,13,0.02000282237230657,JAN,School aged children,MNJ.08
11,S3,13,0.021980965074532555,JAN,School aged children,MNJ.08
12,S3,13,0.023955114858574995,JAN,School aged children,MNJ.08
13,S3,13,0.025925279784214213,JAN,School aged children,MNJ.08
14,S3,13,0.027891467894961705,JAN,School aged children,MNJ.08
15,S3,13,0.02985368721809301,JAN,School aged children,MNJ.08
16,S3,13,0.031811945764680424,JAN,School aged children,MNJ.08
17,S3,13,0.033766251529625785,JAN,School aged children,MNJ.08
18,S3,13,0.035716612491693014,JAN,School aged children,MNJ.08
19,S3,13,0.03766303661354082,JAN,School aged children,MNJ.08
20,S3,13,0.039605531841755075,JAN,School aged children,MNJ.08
21,S3,13,0.04154410610688137,JAN,School aged children,MNJ.08
22,S3,13,0.04347876732345729,JAN,School aged children,MNJ.08
23,S3,13,0.045409523390044795,JAN,School aged children,MNJ.08
24,S3,13,0.04733638218926247,JAN,School aged children,MNJ.08
25,S3,13,0.049259351587817655,JAN,School aged children,MNJ.08
26,S3,13,0.051178439436538645,JAN,School aged children,MNJ.08
27,S3,13,0.05309365357040662,JAN,School aged children,MNJ.08
28,S3,13,0.055005001808587736,JAN,School aged children,MNJ.08
29,S3,13,0.05691249195446506,JAN,School aged children,MNJ.08
30,S3,13,0.058816131795670294,JAN,School aged children,MNJ.08
1,S3,18,0.0016835763854576053,JAN,Teenagers,MNJ.08
2,S3,18,0.00336431834146954,JAN,Teenagers,MNJ.08
3,S3,18,0.005042230640014286,JAN,Teenagers,MNJ.08
4,S3,18,0.006717318045036333,JAN,Teenagers,MNJ.08
5,S3,18,0.008389585312459705,JAN,Teenagers,MNJ.08
6,S3,18,0.010059037190201466,JAN,Teenagers,MNJ.08
7,S3,18,0.011725678418185215,JAN,Teenagers,MNJ.08
8,S3,18,0.013389513728354497,JAN,Teenagers,MNJ.08
9,S3,18,0.015050547844686289,JAN,Teenagers,MNJ.08
10,S3,18,0.016708785483204376,JAN,Teenagers,MNJ.08
11,S3,18,0.01836423135199278,JAN,Teenagers,MNJ.08
12,S3,18,0.02001689015120909,JAN,Teenagers,MNJ.08
13,S3,18,0.02166676657309782,JAN,Teenagers,MNJ.08
14,S3,18,0.02331386530200373,JAN,Teenagers,MNJ.08
15,S3,18,0.024958191014385143,JAN,Teenagers,MNJ.08
16,S3,18,0.026599748378827188,JAN,Teenagers,MNJ.08
17,S3,18,0.028238542056055093,JAN,Teenagers,MNJ.08
18,S3,18,0.029874576698947365,JAN,Teenagers,MNJ.08
19,S3,18,0.031507856952549075,JAN,Teenagers,MNJ.08
20,S3,18,0.033138387454085,JAN,Teenagers,MNJ.08
21,S3,18,0.034766172832972765,JAN,Teenagers,MNJ.08
22,S3,18,0.036391217710836046,JAN,Teenagers,MNJ.08
23,S3,18,0.038013526701517635,JAN,Teenagers,MNJ.08
24,S3,18,0.03963310441109261,JAN,Teenagers,MNJ.08
25,S3,18,0.041249955437881305,JAN,Teenagers,MNJ.08
26,S3,18,0.04286408437246253,JAN,Teenagers,MNJ.08
27,S3,18,0.04447549579768639,JAN,Teenagers,MNJ.08
28,S3,18,0.046084194288687486,JAN,Teenagers,MNJ.08
29,S3,18,0.04769018441289783,JAN,Teenagers,MNJ.08
30,S3,18,0.04929347073005976,JAN,Teenagers,MNJ.08
1,S3,27,7.454081397823827e-4,JAN,Adults,MNJ.08
2,S3,27,0.001490260646269912,JAN,Adults,MNJ.08
3,S3,27,0.0022345579336361682,JAN,Adults,MNJ.08
4,S3,27,0.0029783004157460033,JAN,Adults,MNJ.08
5,S3,27,0.0037214885061557716,JAN,Adults,MNJ.08
6,S3,27,0.004464122618113561,JAN,Adults,MNJ.08
7,S3,27,0.005206203164559414,JAN,Adults,MNJ.08
8,S3,27,0.005947730558125569,JAN,Adults,MNJ.08
9,S3,27,0.006688705211136695,JAN,Adults,MNJ.08
10,S3,27,0.007429127535610094,JAN,Adults,MNJ.08
11,S3,27,0.008168997943255952,JAN,Adults,MNJ.08
12,S3,27,0.00890831684547757,JAN,Adults,MNJ.08
13,S3,27,0.009647084653371572,JAN,Adults,MNJ.08
14,S3,27,0.010385301777728152,JAN,Adults,MNJ.08
15,S3,27,0.011122968629031322,JAN,Adults,MNJ.08
16,S3,27,0.01186008561745908,JAN,Adults,MNJ.08
17,S3,27,0.012596653152883698,JAN,Adults,MNJ.08
18,S3,27,0.013332671644871903,JAN,Adults,MNJ.08
19,S3,27,0.014068141502685153,JAN,Adults,MNJ.08
20,S3,27,0.01480306313527983,JAN,Adults,MNJ.08
21,S3,27,0.015537436951307465,JAN,Adults,MNJ.08
22,S3,27,0.016271263359114985,JAN,Adults,MNJ.08
23,S3,27,0.017004542766744936,JAN,Adults,MNJ.08
24,S3,27,0.017737275581935722,JAN,Adults,MNJ.08
25,S3,27,0.018469462212121753,JAN,Adults,MNJ.08
26,S3,27,0.01920110306443382,JAN,Adults,MNJ.08
27,S3,27,0.01993219854569917,JAN,Adults,MNJ.08
28,S3,27,0.02066274906244183,JAN,Adults,MNJ.08
29,S3,27,0.021392755020882795,JAN,Adults,MNJ.08
30,S3,27,0.02212221682694024,JAN,Adults,MNJ.08
1,S5,5,0.001511622071833767,JAN,Young children,MNJ.09
2,S5,5,0.0030209591423794794,JAN,Young children,MNJ.09
3,S5,5,0.004528014665695519,JAN,Young children,MNJ.09
4,S5,5,0.0060327920906190335,JAN,Young children,MNJ.09
5,S5,5,0.007535294860773836,JAN,Young children,MNJ.09
6,S5,5,0.009035526414578283,JAN,Young children,MNJ.09
7,S5,5,0.010533490185253137,JAN,Young children,MNJ.09
8,S5,5,0.012029189600829422,JAN,Young children,MNJ.09
9,S5,5,0.013522628084156305,JAN,Young children,MNJ.09
10,S5,5,0.01501380905290887,JAN,Young children,MNJ.09
11,S5,5,0.016502735919595963,JAN,Young children,MNJ.09
12,S5,5,0.01798941209156803,JAN,Young children,MNJ.09
13,S5,5,0.01947384097102486,JAN,Young children,MNJ.09
14,S5,5,0.02095602595502344,JAN,Young children,MNJ.09
15,S5,5,0.022435970435485675,JAN,Young children,MNJ.09
16,S5,5,0.023913677799206154,JAN,Young children,MNJ.09
17,S5,5,0.025389151427859923,JAN,Young children,MNJ.09
18,S5,5,0.0268623946980102,JAN,Young children,MNJ.09
19,S5,5,0.028333410981116143,JAN,Young children,MNJ.09
20,S5,5,0.02980220364354052,JAN,Young children,MNJ.09
21,S5,5,0.03126877604655743,JAN,Young children,MNJ.09
22,S5,5,0.03273313154636,JAN,Young children,MNJ.09
23,S5,5,0.03419527349406804,JAN,Young children,MNJ.09
24,S5,5,0.035655205235735794,JAN,Young children,MNJ.09
25,S5,5,0.037112930112359444,JAN,Young children,MNJ.09
26,S5,5,0.03856845145988495,JAN,Young children,MNJ.09
27,S5,5,0.04002177260921551,JAN,Young children,MNJ.09
28,S5,5,0.04147289688621927,JAN,Young children,MNJ.09
29,S5,5,0.04292182761173695,JAN,Young children,MNJ.09
30,S5,5,0.04436856810158937,JAN,Young children,MNJ.09
1,S5,13,0.0023152377635190817,JAN,School aged children,MNJ.09
2,S5,13,0.00462511520113654,JAN,School aged children,MNJ.09
3,S5,13,0.006929644723281325,JAN,School aged children,MNJ.09
4,S5,13,0.009228838711649295,JAN,School aged children,MNJ.09
5,S5,13,0.011522709519269739,JAN,School aged children,MNJ.09
6,S5,13,0.013811269470571751,JAN,School aged children,MNJ.09
7,S5,13,0.016094530861450424,JAN,School aged children,MNJ.09
8,S5,13,0.018372505959332947,JAN,School aged children,MNJ.09
9,S5,13,0.020645207003244508,JAN,School aged children,MNJ.09
10,S5,13,0.022912646203874013,JAN,School aged children,MNJ.09
11,S5,13,0.02517483574363973,JAN,School aged children,MNJ.09
12,S5,13,0.027431787776754743,JAN,School aged children,MNJ.09
13,S5,13,0.029683514429292242,JAN,School aged children,MNJ.09
14,S5,13,0.03193002779925065,JAN,School aged children,MNJ.09
15,S5,13,0.03417133995661871,JAN,School aged children,MNJ.09
16,S5,13,0.036407462943440175,JAN,School aged children,MNJ.09
17,S5,13,0.03863840877387868,JAN,School aged children,MNJ.09
18,S5,13,0.04086418943428219,JAN,School aged children,MNJ.09
19,S5,13,0.04308481688324742,JAN,School aged children,MNJ.09
20,S5,13,0.0453003030516841,JAN,School aged children,MNJ.09
21,S5,13,0.047510659842879076,JAN,School aged children,MNJ.09
22,S5,13,0.04971589913256023,JAN,School aged children,MNJ.09
23,S5,13,0.051916032768960285,JAN,School aged children,MNJ.09
24,S5,13,0.054111072572880586,JAN,School aged children,MNJ.09
25,S5,13,0.056301030337754396,JAN,School aged children,MNJ.09
26,S5,13,0.05848591782971049,JAN,School aged children,MNJ.09
27,S5,13,0.06066574678763615,JAN,School aged children,MNJ.09
28,S5,13,0.06284052892324041,JAN,School aged children,MNJ.09
29,S5,13,0.0650102759211169,JAN,School aged children,MNJ.09
30,S5,13,0.0671749994388066,JAN,School aged children,MNJ.09
1,S5,18,0.0019311070369897115,JAN,Teenagers,MNJ.09
2,S5,18,0.0038584848995911122,JAN,Teenagers,MNJ.09
3,S5,18,0.005782140789239106,JAN,Teenagers,MNJ.09
4,S5,18,0.007702081893461853,JAN,Teenagers,MNJ.09
5,S5,18,0.009618315385907628,JAN,Teenagers,MNJ.09
6,S5,18,0.01153084842637163,JAN,Teenagers,MNJ.09
7,S5,18,0.013439688160822713,JAN,Teenagers,MNJ.09
8,S5,18,0.0153448417214301,JAN,Teenagers,MNJ.09
9,S5,18,0.017246316226590067,JAN,Teenagers,MNJ.09
10,S5,18,0.01914411878095247,JAN,Teenagers,MNJ.09
11,S5,18,0.02103825647544732,JAN,Teenagers,MNJ.09
12,S5,18,0.022928736387311296,JAN,Teenagers,MNJ.09
13,S5,18,0.024815565580114187,JAN,Teenagers,MNJ.09
14,S5,18,0.026698751103785254,JAN,Teenagers,MNJ.09
15,S5,18,0.028578299994639615,JAN,Teenagers,MNJ.09
16,S5,18,0.03045421927540447,JAN,Teenagers,MNJ.09
17,S5,18,0.03232651595524543,JAN,Teenagers,MNJ.09
